"true_ci","error_var","gs_lambda","gs_ci","se_gs_ci","cc_ci","se_cc_ci","mb_ci","se_mb_ci","nv_ci","se_nv_ci"
0.5,3,0.403106887106887,0.5122012161698,0.0247621330997693,0.723188411463096,0.156963596878702,0.597540158011751,0.166516731993375,0.195977400608696,0.0248750266874357
0.5,3,0.425913833913834,0.471609455714137,0.0223950975132109,0.486271699362434,0.0784748779729371,0.42411968614491,0.0832251023224906,0.187446133235598,0.0217316847603704
0.5,3,0.409373581373581,0.516115898943621,0.0236956474068989,0.492409520570215,0.100031526143307,0.475478203963876,0.102234585704928,0.203181568350234,0.0239628387484438
0.5,3,0.381399045399045,0.495881559503875,0.0245314573708175,0.623497612843369,0.133546995105066,0.530706593889126,0.150170253055358,0.185415188677247,0.0240073813512525
0.5,3,0.405236121236121,0.488067430010004,0.0258155647419473,0.459850901324715,0.08053866420022,0.466239875184036,0.114745618532185,0.190982060864293,0.0234863034757889
0.5,3,0.389201285201285,0.528523677870074,0.0263942007625543,0.422067111029628,0.0754172757209375,0.474774795817097,0.0943635028922966,0.225990714824399,0.0266572339759616
0.5,3,0.402689526689527,0.508310768410141,0.0233363781814142,0.415039167415724,0.0754188881196015,0.516753043105435,0.103843188468477,0.20350168332927,0.02546550323406
0.5,3,0.392719340719341,0.53592737333758,0.0276318274618051,0.452039642442798,0.105807069340582,1.09127312804661,0.605787877867798,0.195755411144054,0.026120830646997
0.5,3,0.44983220983221,0.466173967331439,0.0225451131028538,0.481180202694214,0.0864724546107986,0.361800262706043,0.0657318848613347,0.186225587457202,0.0209653087542071
0.5,3,0.458507918507918,0.509864869320994,0.0246734314206597,0.472619636061002,0.0800389504761409,0.40955051850597,0.0756010961576212,0.198189728901052,0.0239398731927179
0.5,3,0.399067179067179,0.473300785607169,0.024862556896701,0.454395308098386,0.0832864092918294,0.317094613236369,0.0613347050971814,0.160225599232036,0.0250004960960683
0.5,3,0.38958776958777,0.485946277598821,0.0247478745993053,0.435950346369768,0.0707461141183191,0.366166111026307,0.0608422508419608,0.197589035371228,0.0256018250644995
0.5,3,0.38444094044094,0.533408574270924,0.0272993521039615,0.574901751554623,0.107786586556722,0.500210900402608,0.0996984752432862,0.21249904195703,0.0276170739022305
0.5,3,0.373363585363585,0.485374528812797,0.022997121017904,0.326886080824345,0.062177688250642,0.339672769818094,0.0765262937113759,0.146530525798997,0.0258736768494449
0.5,3,0.376801684801685,0.492344196039464,0.0252694974630784,0.452185309098892,0.0823065820139873,0.422417840137548,0.101502997447047,0.166880263095747,0.0249249957583092
0.5,3,0.363104187104187,0.475420377322755,0.0250344481078706,0.589791437983514,0.109120077679937,0.600717803447145,0.169610329263705,0.172795402295964,0.0238898590790589
0.5,3,0.392854136854137,0.513342505812849,0.024587200942537,0.369792995703771,0.0590724570926306,0.601059040015328,0.191917877938154,0.191587291692615,0.022199997959497
0.5,3,0.4205061005061,0.504775246028593,0.023492508580433,0.400957902374836,0.0744333365830065,0.472652953478523,0.0951229032329026,0.20799501301544,0.0251824143082116
0.5,3,0.405999285999286,0.50323550272917,0.0280062500118715,0.530573316038393,0.113627551125551,0.523232515457622,0.120710322989978,0.21612787745397,0.0283622469791466
0.5,3,0.360930396930397,0.465880375879831,0.0224813351358555,0.38880606031591,0.0635723506821945,0.610349041413497,0.1813686291978,0.202499385613505,0.022637197906613
0.5,3,0.410381258381258,0.493225078376675,0.0238673076358647,0.491561750006541,0.0947554443443548,0.445561597697654,0.0892742331858332,0.200804378028962,0.0252789641862537
0.5,3,0.414404538404538,0.513467109341708,0.0207515757462075,0.617703924200202,0.135002525729334,0.432370873932709,0.0839730428508141,0.19474281399583,0.0228470948881403
0.5,3,0.346846234846235,0.551260484287069,0.0233341167706663,0.557514411173651,0.104775447059439,0.492826426396182,0.138580183489648,0.15575773096324,0.0230410208799264
0.5,3,0.414038442038442,0.516459740592015,0.0244325518446435,0.610273537432661,0.0937209979731166,0.580468871111234,0.125597226872468,0.229766153379417,0.0259638138372039
0.5,3,0.347163095163095,0.483645737792336,0.0234823126050035,0.458336817973658,0.069199696398048,0.423917108867174,0.10374492359769,0.159838624331048,0.0237620372697125
0.5,3,0.411913515913516,0.489252361338167,0.022236341819799,0.413478938330636,0.0632334138326508,0.544090361628021,0.127959637801624,0.217624168711936,0.0269210858753989
0.5,3,0.385419193419193,0.482434246734177,0.0243343187458239,0.43638097162045,0.0759009329462355,0.407082544941034,0.0806859250801581,0.182478459912481,0.0223098688280198
0.5,3,0.374304482304482,0.530281232013209,0.023898807358878,0.537272493310867,0.104316519801212,0.4894974441672,0.118981688041598,0.189865534084726,0.024251838151261
0.5,3,0.367068439068439,0.485084530964641,0.0237990374515203,0.637273446882433,0.109058840547093,0.522476417258329,0.157416389848995,0.162545849926004,0.0249061799159958
0.5,3,0.380758532758533,0.521529980246759,0.0256001452687009,0.591803290302601,0.114622774840844,0.512407253663678,0.131337086100559,0.174352049894985,0.023478651647733
0.5,3,0.365329073329073,0.499686231725057,0.025959928757342,0.533582869806933,0.0933821820848629,0.641847433761231,0.219018382362072,0.177019778207306,0.02481098176839
0.5,3,0.372432336432336,0.499170491146991,0.0265847788557025,0.591925189761733,0.098189938058151,0.742168650818991,0.345047401456331,0.160436876815704,0.0239766349892153
0.5,3,0.353002661002661,0.500764955940197,0.0239847853157323,0.807890857187886,0.16454683312467,0.578481231519719,0.144982680388444,0.186885328152213,0.0258049376889496
0.5,3,0.342715398715399,0.495457631255266,0.0248698679192551,0.689755815495335,0.148426148942112,0.533515982574602,0.19712140899352,0.147856933012551,0.0245808989370129
0.5,3,0.399806391806392,0.464533726490245,0.022998763676878,0.449191167376095,0.0732107376354096,0.432277969360925,0.141619152428893,0.150266000086659,0.0223808706810979
0.5,3,0.39619332019332,0.548667952808499,0.0254253335173295,0.612421467653511,0.102721656517055,0.507258637881832,0.101497508888758,0.204435933594281,0.0260196217273149
0.5,3,0.39419725019725,0.477174819817778,0.0217885139125737,0.519224994101089,0.0747827235511295,0.407486374086821,0.086805047737453,0.182606688711095,0.0237093538297969
0.5,3,0.454360402360402,0.4748273571843,0.0229624467393222,0.536404051826297,0.08737043147661,0.380478849784723,0.0610385059784471,0.193447423140936,0.0214994214619774
0.5,3,0.349772917772918,0.559464810732413,0.0284789678916933,0.376601007015567,0.0791631540868482,0.506859310514689,0.143113541473188,0.170243114241575,0.0265394333434781
0.5,3,0.348586200586201,0.512215616457577,0.0246398200072486,0.639995016293028,0.126213645877647,0.325839911163794,0.0470549221506121,0.205308568892709,0.0264764653655695
0.5,3,0.421543837543838,0.509598800962625,0.0259312704522656,0.401845654765007,0.0795427402813029,0.375480727531637,0.0576602188429098,0.216280440474503,0.0226924570946114
0.5,3,0.372913536913537,0.472068830227262,0.0231802938777409,0.41389089174859,0.0708468672817722,0.927285599028616,0.53279128756842,0.178214298194387,0.0225155929502856
0.5,3,0.40349935949936,0.533740358131673,0.0257674633726793,0.699625128351329,0.129043906021307,0.481416505091625,0.091286193599729,0.227875937218257,0.0242075371851574
0.5,3,0.348850104850105,0.501124607789048,0.0262379927205496,0.588679342163291,0.11667873393999,0.341619901115648,0.0785322158323166,0.145120005314341,0.0238875058909421
0.5,3,0.402406806406806,0.50827158363777,0.0246717944504764,0.499257306209215,0.0863809740348958,0.611215136522225,0.173799027199264,0.21720995989372,0.0254007405385371
0.5,3,0.335837015837016,0.512705707554198,0.0262931447675226,0.465207539649303,0.0833931116651386,0.657614645892991,0.171279354163396,0.222896005944415,0.0258968423595443
0.5,3,0.391514923514924,0.501128109984051,0.0221747778934184,0.521871295425281,0.0833866404330449,0.420823818024068,0.0919747601135568,0.18247307069912,0.0271608526312368
0.5,3,0.394640746640747,0.500641148924993,0.0251767306443553,0.363283448853243,0.0587156564844796,0.403685319715917,0.0889840752140991,0.174921779483481,0.0242308016653876
0.5,3,0.399910203910204,0.507969058248994,0.0244457276214791,0.578460534248974,0.119930383410424,0.509395767993093,0.10803774457138,0.214067315563144,0.0262764275841958
0.5,3,0.372108372108372,0.478939724510703,0.024317296085709,0.476911352331155,0.0800539652877127,0.362731970563646,0.0606646184679145,0.18775680925789,0.0234473740882716
0.5,3,0.413946497946498,0.494643304496622,0.0223789378265325,0.539688809446459,0.0788014389420099,0.452973652104786,0.0935368939493872,0.199494401342176,0.0228444405114022
0.5,3,0.338617022617023,0.524424796347881,0.0263812462715878,0.571059789087939,0.103103944052686,0.479853515471846,0.12916464794881,0.174856530293495,0.0250756351177256
0.5,3,0.382939810939811,0.488105215756282,0.0221878599815429,0.515927610763495,0.0925572716064759,0.480435560660725,0.114760989651373,0.172548691693852,0.0223971284644402
0.5,3,0.418178518178518,0.495892482673091,0.0229627007567814,0.535851370999786,0.0860906031094833,0.30891398794362,0.0488913418787691,0.180110853241763,0.0242972743425198
0.5,3,0.368905388905389,0.492640420318523,0.0234905708323366,0.751701662098644,0.158007921661343,0.503596674014726,0.117581572678961,0.189037470641628,0.0238808719589157
0.5,3,0.427825915825916,0.511362968444226,0.0248691792590529,0.405033047548338,0.0912453687078448,0.466340744455589,0.0907296615961531,0.21665579803371,0.0249672602155849
0.5,3,0.398282018282018,0.562043785317807,0.0255238941260263,0.678077035265259,0.116411297273505,0.690495723560583,0.191860727705243,0.216495081535015,0.0271742529163155
0.5,3,0.372453396453396,0.485476914604768,0.02390615545277,0.727815255234645,0.138988230854445,0.478979040083946,0.084860577963808,0.215786254179422,0.023650614428772
0.5,3,0.329603093603094,0.500778043751123,0.0282099168129745,0.474652098922085,0.0853556021456565,0.351006410236242,0.0961145708029996,0.133577958317216,0.025270016507503
0.5,3,0.314339582339582,0.533883130901909,0.0268202162838881,0.517818277702707,0.0842080153546059,0.585807935446015,0.233766134519517,0.148300330319712,0.0233963317746956
0.5,3,0.394181122181122,0.497323703033361,0.0232017858711774,0.475055975790803,0.0834329795585994,0.467398530047937,0.105031090963881,0.175076926751715,0.0238937920623952
0.5,3,0.405225321225321,0.496867613904198,0.0222689304795798,0.413105970819924,0.0883939352313946,0.355009569347137,0.0581077759672824,0.197347142347299,0.0236233529064301
0.5,3,0.356876708876709,0.512731336267581,0.0247946186418448,0.475549842084278,0.0842400700670155,0.370824402322137,0.0750639284333574,0.164833798616812,0.0230416489321087
0.5,3,0.335086715086715,0.521276534964992,0.0259121394253692,0.399430837630792,0.078354324032134,0.603280617701055,0.154866447042305,0.204973151431912,0.0271206086128904
0.5,3,0.408892392892393,0.46188336034225,0.0230458889607185,0.369605195501288,0.0791709187782082,0.440686350854402,0.0890981029583578,0.19015736329398,0.0238814274683829
0.5,3,0.364694932694933,0.520198529675366,0.0255992062357346,0.445480657563023,0.0979362810720655,1.41168793787929,0.87227378133164,0.231689984041793,0.0261362490158308
0.5,3,0.405125301125301,0.533225189926842,0.025092618557458,0.542888970098282,0.0984917763773822,0.373211979608456,0.0733267446563905,0.187604753812508,0.0257290596387682
0.5,3,0.376742500742501,0.492693676163976,0.024750253917908,0.44300044940495,0.0707623648495699,0.359766882355726,0.0741798628895316,0.17714658603347,0.0255287813741346
0.5,3,0.351948867948868,0.524375099866929,0.025461438735068,0.549009060605501,0.0933220215261381,0.461764129817345,0.083642474179403,0.208540500030212,0.0282008027176757
0.5,3,0.353731373731374,0.504652309385496,0.0250664496168185,0.465344766286293,0.0825149766004609,0.652245603823197,0.197626608971446,0.19108387345568,0.0235193716440316
0.5,3,0.368400764400764,0.535535959241205,0.0285568610109833,0.570410049172174,0.104166087591963,0.511750282840802,0.13102782166116,0.192167489507838,0.0230174919968291
0.5,3,0.343285087285087,0.494105832820732,0.0240886116533225,0.568288335560781,0.0922043703597683,0.514485805599054,0.104404792148355,0.203122536418596,0.0254887505317833
0.5,3,0.355921447921448,0.514402080576464,0.0261222884638718,0.472770593940624,0.0598282253386522,0.327746363252796,0.0736908653555186,0.151578020012251,0.0227298584728528
0.5,3,0.425033885033885,0.495013897477606,0.0247730536103608,0.513938537921691,0.0948369493261305,0.422901037512473,0.0746561120825012,0.213152555824244,0.0252804407799005
0.5,3,0.415811563811564,0.464620354358577,0.0237284174745184,0.520534833106905,0.112189796505899,0.441950731820521,0.0930390583412871,0.187451831958974,0.024229362434973
0.5,3,0.429473577473578,0.502052530348585,0.0216636724632824,0.368375966623779,0.0639223204445811,0.508813894281322,0.0995360934800251,0.221576816540749,0.0242977558098346
0.5,3,0.367667083667084,0.546816140334729,0.0254195025068547,0.589366283222599,0.10356764139456,0.669423048464827,0.183321392452456,0.210153008950719,0.0251348313544835
0.5,3,0.40168922968923,0.51630426705311,0.0259075881415521,0.482871751038621,0.0922332713445246,0.346629243183118,0.0622419374132649,0.168018174697068,0.0261026300409569
0.5,3,0.393235209235209,0.49666403480603,0.026236034922455,0.623200462210455,0.11958460636452,0.517810203484354,0.14051453278217,0.176028346949433,0.0222672966760756
0.5,3,0.433632397632398,0.489032752256464,0.0239613470820255,0.507972268301182,0.0843621089557035,0.518714418643395,0.11383591438976,0.211941863204676,0.0252894365505339
0.5,3,0.370151302151302,0.478863593551996,0.0244388801843184,0.364251987440645,0.0585814253663028,0.391903078166191,0.0808964642789435,0.164822482896624,0.0228339291707931
0.5,3,0.389260949260949,0.537987921410839,0.0245202084098772,0.569549700139639,0.099439284299484,1.02397071555447,0.484141888210788,0.212445509282007,0.0269251157671459
0.5,3,0.348277596277596,0.493626320994358,0.0242660628072434,0.499825471300177,0.0836563547162412,0.437509140346487,0.104151326296213,0.160153060579902,0.0236753445696183
0.5,3,0.410726786726787,0.50475328671952,0.023999473949557,0.544489383104892,0.0818090799824177,0.821894065091993,0.3257488429794,0.224795051793974,0.0274118717546184
0.5,3,0.390773634773635,0.500062151669542,0.0231598259920018,0.58079586656221,0.108904848133472,0.5362542620548,0.152284385315409,0.177356965727652,0.0228595326726481
0.5,3,0.396116316116316,0.49597084025835,0.0225894499265577,0.451956488865446,0.0772743645768607,0.375022177512806,0.0686381327439819,0.188093079192362,0.023380586061086
0.5,3,0.366081486081486,0.509333315039828,0.0223596823086665,0.581321153548374,0.110967173647321,0.596956100297431,0.177198228758861,0.184137398401401,0.0232840069911318
0.5,3,0.376765720765721,0.463693609785665,0.0212125207382204,0.409122119533407,0.0746582144163408,0.931546027650323,0.514135022056224,0.187367112926398,0.0235309000128844
0.5,3,0.351785775785776,0.459803110515819,0.0206555486887313,0.473189348622301,0.0799421392941653,0.395892257631287,0.0748759056444454,0.181419048528176,0.024434867650577
0.5,3,0.442067794067794,0.487564471831901,0.021337084720991,0.518241063130716,0.0845207481547859,0.398523389060383,0.0687770441239365,0.187467049288698,0.0232787314907825
0.5,3,0.410730014730015,0.483610176280188,0.0221253757111447,0.419512004105526,0.0716880993100968,0.443210551790371,0.0875495071284051,0.194130694447831,0.0228127829554654
0.5,3,0.35984897984898,0.482361687674436,0.0229551617122647,0.516347277208431,0.118872403309075,0.350457908792989,0.0893487130405382,0.135368053986584,0.0241385679999955
0.5,3,0.393908877908878,0.522746868733968,0.0245539830700997,0.593403972760555,0.114746589198298,0.542688490076379,0.124449090237687,0.203690340902308,0.0243780846622711
0.5,3,0.393689193689194,0.457718031102692,0.0224443480709626,0.294793711167211,0.0615062021632102,0.42437095886055,0.0915188590416564,0.181101937482601,0.0228301262910526
