"true_ci","diff_mult","gs_lambda","gs_ci","se_gs_ci","cc_ci","se_cc_ci","mb_ci","se_mb_ci","nv_ci","se_nv_ci","corr_disadv_error"
0.5,1,0.0104404784404784,0.50057940841224,0.0233326721345446,0.495593085745724,0.0964765685998717,-0.0529804516358961,0.23340703402493,0.00586335388670637,0.0268519062756375,NA
0.5,1,0.0652748812748813,0.529990625667594,0.0255016139326383,0.520353115696269,0.0720271633056485,0.11961308661605,0.107634772991158,0.028460541113314,0.0261497035865978,NA
0.5,1,-0.0481845241845242,0.499814984943665,0.0210791815326529,0.54158382950603,0.0918009556379446,0.173876720738854,0.134053022850088,-0.0327515751325974,0.0219819493727548,NA
0.5,1,-0.0169016929016929,0.513664991910318,0.023592818544701,0.64990863103105,0.0994453431781586,0.271384831405055,13.1634969555865,0.00357816893798542,0.0240750425704221,NA
0.5,1,0.00663821463821463,0.49214716431015,0.022410965108146,0.504605999468962,0.0714298502910914,1.39350443189877,58.0892577117435,0.0249069226157517,0.0240680529961244,NA
0.5,1,-0.0157876117876118,0.455732346337022,0.0224043573719966,0.471045372945425,0.0699706398907655,0.202294355747669,4.35438114368147,-0.00227298759482927,0.022177153447818,NA
0.5,1,0.0359394719394719,0.486025036138337,0.0234851225909721,0.488896048312903,0.0755497222372349,0.791749372580767,36.7887387156525,0.0208424743162871,0.024280389654952,NA
0.5,1,0.0406195366195366,0.504076963095078,0.0237356740586789,0.462401907052668,0.0735809050225856,0.164084381895693,0.237006086280485,0.0179927889551859,0.0231781195634773,NA
0.5,1,0.023004815004815,0.53223154342842,0.026620914755539,0.405055837342369,0.0445678107209272,-0.847198567080668,88.6588023489007,0.0251242349769697,0.0254044552640549,NA
0.5,1,0.00507082107082106,0.429920691205688,0.0220057243865998,0.321099723467453,0.0474403766163371,-0.206232361258151,0.835202747126647,-0.00921042232648568,0.0195309380970257,NA
0.5,1,0.0687166527166527,0.532711746039453,0.0235969875473453,0.422768905540938,0.0535373399569078,-50.9637019422036,2305.28103622446,0.0553818520742039,0.0219786950517757,NA
0.5,1,0.0162971562971563,0.510115644787507,0.0253707849731124,0.587795907156373,0.114565907282608,-0.0416922858959282,0.202766671088757,-0.00543837101552014,0.0229810854270076,NA
0.5,1,-0.0231819711819712,0.483487028308388,0.0223140820881258,0.621764114280369,0.0867285409075029,0.200167253110618,0.111853504216464,-0.0479607883797092,0.0224682427643318,NA
0.5,1,0.0589429429429429,0.478193101767032,0.0245664030065824,0.491157584362976,0.0817757832179339,-0.883387401128831,33.0300123195468,0.0189758926753531,0.0265574934142105,NA
0.5,1,0.0122861042861043,0.497405535405392,0.0263799330200579,0.480290926643146,0.0815630125848214,-0.562351771369088,1.21063462203605,0.0381341775811481,0.0260788633277706,NA
0.5,1,0.0271847671847672,0.478419185175403,0.0210835629334671,0.54734988944753,0.0989357205809919,-1.72022746657659,NA,0.0327458567459937,0.0224355057201081,NA
0.5,1,-0.00268955068955069,0.565898636508543,0.0267361157616388,0.643934411875168,0.10459799703098,-0.0914578506708773,0.319342229564819,-0.00866654820438147,0.0286506946140945,NA
0.5,1,-0.0786375906375906,0.515706677395014,0.0253482858197323,0.743550152569437,0.0971741198131041,-0.54057110778228,1.48494968392135,-0.0288226264017643,0.0254639721401497,NA
0.5,1,0.00186400986400987,0.495076731856037,0.0253530277629636,0.495775449000311,0.0688349547343501,-0.541475548264495,0.766496029377022,-0.0462083253768712,0.0237348378690399,NA
0.5,1,0.0467180747180747,0.534388760790593,0.0281114302420518,0.477173599398314,0.0704308236742896,-0.32466098480387,1.25278905321165,0.0140042600878181,0.0248995214919198,NA
0.5,1,-0.00495540495540495,0.530268840305147,0.0251772238330063,0.662174122674108,0.101187173459709,-0.0656878670672334,0.532116571574366,-0.00343644995134356,0.0249655693498344,NA
0.5,1,0.00465800865800866,0.506522278223084,0.0238824774565096,0.401354589603163,0.0812753542614309,0.323548349681755,0.393568872702567,0.0281950488007013,0.0236065764267977,NA
0.5,1,-0.00293981093981094,0.503821928427446,0.0220926231483863,0.433690074619375,0.0650515534249876,0.306625721786197,0.334916079859912,0.0307609195696378,0.0226921500043408,NA
0.5,1,0.0125149565149565,0.477635015590382,0.0241546034974925,0.492614234720584,0.0622393680273625,-0.0441824619015306,0.233853507643611,-0.0045239732332771,0.0238360946824401,NA
0.5,1,-0.00592393792393792,0.504214511620687,0.0236633817623954,0.481117422626611,0.0583918261584282,0.548816181924014,14.2217547921201,-0.0104824900715683,0.0266527029298232,NA
0.5,1,0.0249456969456969,0.512533839677224,0.024289895350387,0.470414217106913,0.0817529620936148,0.184481460447408,0.166777870680387,0.0309692184441004,0.0238444581479815,NA
0.5,1,-0.0438288678288678,0.512467202690275,0.0260294144667632,0.719517662393262,0.103603190748556,0.146746625363882,0.24147053335822,-0.0150224648229214,0.0235112364245408,NA
0.5,1,-0.0550617910617911,0.54391508250287,0.027920392741136,0.590693146156781,0.119685518020528,0.072092430442449,0.120382138689143,-0.0154565247784996,0.0250214175115353,NA
0.5,1,0.00438119238119238,0.549761808031262,0.025141779295487,0.47214978973068,0.06425235933311,0.0256971149349254,0.158207410111101,0.00412335361493019,0.0242546381594167,NA
0.5,1,0.00987168987168988,0.524449462848261,0.0253557549471964,0.51940442317103,0.053486509401788,-0.4632116211434,3.78239534359331,0.0152660607252074,0.0254428611132963,NA
0.5,1,0.0301290541290541,0.517447770141112,0.0233016267054946,0.610566117742268,0.071196013374456,-0.342896363066317,0.641842391772529,0.0272202612188974,0.0232421952561319,NA
0.5,1,-0.0366830526830527,0.512741581423048,0.0216336972551754,0.477888417655347,0.0484805189825315,-0.366535041294142,4.68363946262809,0.0109104771368585,0.0235514240659846,NA
0.5,1,-0.0137084897084897,0.504573103398313,0.0246277373840233,0.490584566255954,0.0637020043740028,0.0356391295952084,0.141637109093588,-0.00613141872714401,0.0252267356873663,NA
0.5,1,0.00552329352329353,0.506023415444117,0.0248361941514933,0.442060449601829,0.0783352213826765,-0.0364507847389262,0.192116374025246,0.00490195928479438,0.0270514670246796,NA
0.5,1,0.0208431328431328,0.49464565055501,0.0224575872681808,0.355575249971531,0.058572269591864,-0.113952787428288,0.25071908151514,-0.0124309453752273,0.0228223613133506,NA
0.5,1,0.00390059190059191,0.525214616196469,0.0225977277289607,0.469032129662064,0.058465245843602,0.127888707419582,0.238175696347931,-0.0136491115505959,0.0229003414229825,NA
0.5,1,0.0191786951786952,0.482700168731442,0.0210776416538357,0.443973883030497,0.0715252440424457,0.160030115015122,0.316744494854147,0.0128112858427223,0.0231553381635041,NA
0.5,1,0.0203597363597364,0.474837114943751,0.0216585398867454,0.440319659525734,0.0769938045704384,-0.468687041890967,7.49992560886313,-0.012598826635685,0.0220007414947081,NA
0.5,1,0.0489466809466809,0.5020616600834,0.0254219874419043,0.446975561391526,0.0289697424659494,0.929928520850158,3.27891996134958,0.0412035357423418,0.0247562596336471,NA
0.5,1,0.013985437985438,0.452122946616075,0.0219338118630083,0.633303150562029,0.0624374127407064,-0.0855499126682602,0.139389637746592,0.0154076209431114,0.0207559862723591,NA
0.5,1,-0.00221901821901822,0.495362579450071,0.0239295146110811,0.642469297554041,0.0783810221832297,0.157595589324255,0.196642695067497,-0.0203940377180023,0.0239125374579775,NA
0.5,1,0.00748248748248748,0.497205249901964,0.0239794641859509,0.377942402451996,0.0506768323026014,-560.504431026409,56125.7820418974,-0.0275162207465674,0.0251806256204942,NA
0.5,1,0.0147834867834868,0.509565212579754,0.0247691222237693,0.514820260927122,0.0750778802746876,0.16733397947561,1.41176831145568,-0.00507257712636904,0.0227836735008548,NA
0.5,1,0.0362977322977323,0.5122012161698,0.0247621330997693,0.723188411463096,0.164225979201893,-0.819168131295251,21.3851671276063,0.0114885604976424,0.0221371794703289,NA
0.5,1,0.0331073371073371,0.471609455714137,0.0223950975132109,0.486271699362434,0.074172731000206,0.0131629859695528,0.329495360047219,0.000902050161632648,0.0215269208459913,NA
0.5,1,0.0197091437091437,0.516115898943621,0.0236956474068989,0.492409520570215,0.09443756404286,0.0877547907431645,0.291349875898975,0.0073338915011529,0.0236036932468038,NA
0.5,1,-0.00323600723600724,0.495881559503875,0.0245314573708175,0.623497612843369,0.10488797454864,0.0202710026241079,0.15945954814481,-0.00309157242034862,0.0230858192023596,NA
0.5,1,0.0103904503904504,0.488067430010004,0.0258155647419473,0.459850901324715,0.0561402875289914,0.0489646081090821,0.805674209419965,-0.00163113119525309,0.0222294341508866,NA
0.5,1,-0.0015913455913456,0.528523677870074,0.0263942007625543,0.422067111029628,0.0461078988578072,0.161894664187511,0.228782582245516,0.0198187213334171,0.025071008307052,NA
0.5,1,0.0139260499260499,0.508310768410141,0.0233363781814142,0.415039167415724,0.0501998392238579,0.0541825090922076,0.302946152238086,0.00413064276554693,0.0231018310103768,NA
0.5,1,0.0278210438210438,0.53592737333758,0.0276318274618051,0.452039642442798,0.0906108056720253,-0.00345179321415813,0.148771237926892,0.000596920265153603,0.0264878855222828,NA
0.5,1,0.0582574422574423,0.466173967331439,0.0225451131028538,0.481180202694214,0.0741965011581136,-0.0174723423982247,0.705863747463623,-0.000671756433129612,0.0225725691638659,NA
0.5,1,0.0801114201114201,0.509864869320994,0.0246734314206597,0.472619636061002,0.056721736469824,-0.00801824040175251,0.119552824224247,-0.00164829253778599,0.0240824891990698,NA
0.5,1,0.0128239088239088,0.473300785607169,0.024862556896701,0.454395308098386,0.0688664087169202,-0.199578586329618,0.283244736226033,-0.024637023399723,0.0246219627806333,NA
0.5,1,-0.01201506001506,0.485946277598821,0.0247478745993053,0.435950346369768,0.060012231161512,0.0113099496456099,0.126889189642366,0.00220042855252678,0.0244287544095517,NA
0.5,1,-0.035020895020895,0.533408574270924,0.0272993521039615,0.574901751554623,0.0759803637123788,-1.42683426751682,146.354997622014,-0.00906983894858223,0.0254528322747898,NA
0.5,1,-0.0257229017229017,0.485374528812797,0.022997121017904,0.326886080824345,0.0514847514338734,-1.9621358149297,32.4941281720305,-0.052842423181858,0.0225526605633472,NA
0.5,1,-0.00774783174783175,0.492344196039464,0.0252694974630784,0.452185309098892,0.0740274111899739,-0.90283249021212,9.32573850586826,-0.0277879206449927,0.0239527885354034,NA
0.5,1,-0.0237468957468957,0.475420377322755,0.0250344481078706,0.589791437983514,0.109493582126379,1.9927355436365,101.670325094841,-0.0115926402268291,0.0229816425943645,NA
0.5,1,-0.0134564894564895,0.513342505812849,0.024587200942537,0.369792995703771,0.0445536664360048,0.112969206256418,0.175807393690431,-0.0166636745305893,0.0233733662307791,NA
0.5,1,0.0323480603480603,0.504775246028593,0.023492508580433,0.400957902374836,0.0403397152821618,0.126913530465829,0.259637916491549,0.0126234956262697,0.0249116539898636,NA
0.5,1,-0.000322848322848321,0.50323550272917,0.0280062500118715,0.530573316038393,0.109674763413621,-0.532973400790154,3102.64882414747,0.015977865888753,0.0257762294229211,NA
0.5,1,-0.00661332661332661,0.465880375879831,0.0224813351358555,0.38880606031591,0.0513715703826635,-0.288976089890456,0.325527271912062,0.0383580547697813,0.0233606733105527,NA
0.5,1,0.0100601500601501,0.493225078376675,0.0238673076358647,0.491561750006541,0.085557926595449,-0.159245679788362,0.606176446968234,0.00900939830489205,0.0254109595750374,NA
0.5,1,0.0265480585480585,0.513467109341708,0.0207515757462075,0.617703924200202,0.111407867896371,-0.0593872380821663,0.206583758044255,-0.00749139810059873,0.0231347783025565,NA
0.5,1,-0.0387776187776188,0.551260484287069,0.0233341167706663,0.557514411173651,0.0743358417610146,12.0247152256636,660.302724802529,-0.0584149962159426,0.0246534366074777,NA
0.5,1,0.0272078792078792,0.516459740592015,0.0244325518446435,0.610273537432661,0.0742138781631517,14.2749384934774,678.904508304532,0.0314434520741429,0.0279583200415977,NA
0.5,1,-0.0371551331551332,0.483645737792336,0.0234823126050035,0.458336817973658,0.0608131025522372,-1.29547746656531,73.3730188978405,-0.0273780597228745,0.0240919262511417,NA
0.5,1,-0.00330984330984331,0.489252361338167,0.022236341819799,0.413478938330636,0.057176140750448,0.378569208533335,1.36560813874072,0.0159805457931068,0.023273325857539,NA
0.5,1,-0.0223261543261543,0.482434246734177,0.0243343187458239,0.43638097162045,0.0577770070806708,-1.79865155500217,101.535575263393,-0.013473614694842,0.0209581183371646,NA
0.5,1,-0.0376561096561096,0.530281232013209,0.023898807358878,0.537272493310867,0.0815557260122036,0.638170365011567,2.58509060949642,-0.0255899963495788,0.0230702912915263,NA
0.5,1,-0.0197199317199317,0.485084530964641,0.0237990374515203,0.637273446882433,0.0849922248504938,0.214237468343931,0.267971302433383,-0.0224482402797918,0.0248432423611938,NA
0.5,1,-0.0036027996027996,0.521529980246759,0.0256001452687009,0.591803290302601,0.103563848084796,-1.34154344043385,12.8619339159179,-0.0342167969384412,0.024658715747081,NA
0.5,1,-0.0108192588192588,0.499686231725057,0.025959928757342,0.533582869806933,0.09335291007887,0.20455026372592,0.584206955716474,-0.0103109849224931,0.0235272525298314,NA
0.5,1,0.0106356466356466,0.499170491146991,0.0265847788557025,0.591925189761733,0.0620557155540374,0.321848088354252,0.462572260311132,-0.0246855371909466,0.0226464857043197,NA
0.5,1,-0.0382325302325302,0.500764955940197,0.0239847853157323,0.807890857187886,0.123785255391935,-0.521487038035569,300.803684665274,-0.00776453639335299,0.024035615607032,NA
0.5,1,-0.0532292572292572,0.495457631255266,0.0248698679192551,0.689755815495335,0.108984913496542,0.254886011591983,0.179521557820668,-0.0439249427000695,0.0259519342833142,NA
0.5,1,0.00931608931608932,0.464533726490245,0.022998763676878,0.449191167376095,0.0572348029448076,0.2126514679918,0.155165574245192,-0.0404458042725081,0.0229080064525918,NA
0.5,1,0.00792329592329593,0.548667952808499,0.0254253335173295,0.612421467653511,0.075292635222971,-0.0656356132958489,0.319715399125447,-0.00591462849810753,0.0259485866300649,NA
0.5,1,0.0180792420792421,0.477174819817778,0.0217885139125737,0.519224994101089,0.0607259776443201,-0.0377563759591221,0.281093554540427,-0.00319299045481282,0.0236257138657383,NA
0.5,1,0.0541729621729622,0.4748273571843,0.0229624467393222,0.536404051826297,0.0665839528624762,0.00326593618073162,0.10825864942689,0.000686014746657303,0.0223513588422722,NA
0.5,1,-0.0266414426414426,0.559464810732413,0.0284789678916933,0.376601007015567,0.0566057528612399,-1.28344297536709,6.17343174547285,-0.0401337467121739,0.0265777719377438,NA
0.5,1,-0.0352485712485712,0.512215616457577,0.0246398200072486,0.639995016293028,0.0826354436518239,0.030853759331561,0.0747397068312371,0.00998984660760916,0.0242619357734479,NA
0.5,1,0.0592597192597193,0.509598800962625,0.0259312704522656,0.401845654765007,0.0810372553967035,0.110487607783005,0.100846830774581,0.0281453278837103,0.0249498767499824,NA
0.5,1,-0.0102792342792343,0.472068830227262,0.0231802938777409,0.41389089174859,0.0551972466469422,-0.0063844108477006,0.123782959618332,0.00119723618411754,0.0221412001563816,NA
0.5,1,0.0259474939474939,0.533740358131673,0.0257674633726793,0.699625128351329,0.0854274211456584,0.435386551476601,0.934395944676858,0.0272389364845451,0.0240112261547072,NA
0.5,1,-0.0374214014214014,0.501124607789048,0.0262379927205496,0.588679342163291,0.106782545043347,5.09440538808036,206.623564646775,-0.0458927848856352,0.0238350300262585,NA
0.5,1,-0.0105466065466065,0.50827158363777,0.0246717944504764,0.499257306209215,0.0545308485378377,-1.74796023868938,37.2161661259293,0.00786506165147356,0.0249390136406356,NA
0.5,1,-0.0577826137826138,0.512705707554198,0.0262931447675226,0.465207539649303,0.0593181511323558,-0.270536466189237,0.443647766507548,0.0251430421729479,0.0277219598289948,NA
0.5,1,0.0216324096324096,0.501128109984051,0.0221747778934184,0.521871295425281,0.0606828382678924,-0.0226133760106085,0.619953127220202,-0.00100920820820197,0.0261732217749144,NA
0.5,1,0.00626890226890227,0.500641148924993,0.0251767306443553,0.363283448853243,0.0578054592512247,-0.335288359310479,0.658264449415923,-0.0249213149898779,0.0236791317686918,NA
0.5,1,-0.0201151641151641,0.507969058248994,0.0244457276214791,0.578460534248974,0.0860639413548405,-0.0401310833929311,0.403924786124362,0.00264773055787398,0.0245937964446871,NA
0.5,1,-0.00708624708624709,0.478939724510703,0.024317296085709,0.476911352331155,0.0593221717327411,0.0837426254142546,0.149444308532019,0.0130715137511595,0.0240676621769609,NA
0.5,1,0.00441929241929242,0.494643304496622,0.0223789378265325,0.539688809446459,0.0649425714676051,-0.0765259441725676,31.254000400129,-0.00205440156788846,0.0219439106393257,NA
0.5,1,-0.0413025173025173,0.524424796347881,0.0263812462715878,0.571059789087939,0.0895830628216808,0.293961646927606,0.389716917645119,-0.0275613055646733,0.0247730333503797,NA
0.5,1,9.25440925440832e-05,0.488105215756282,0.0221878599815429,0.515927610763495,0.107962740582188,-1.34623299437294,187.777672561221,-0.0163697829981492,0.0213990276230912,NA
0.5,1,0.0368379128379128,0.495892482673091,0.0229627007567814,0.535851370999786,0.0637161165227774,-0.0450984777402774,0.135121274294539,-0.00847903756811075,0.0236179293527781,NA
0.5,1,-0.031985263985264,0.492640420318523,0.0234905708323366,0.751701662098644,0.0952304549107993,0.748108475033188,86.5367785194744,-0.00949974566863959,0.0233974251159853,NA
0.5,1,0.0484892524892525,0.511362968444226,0.0248691792590529,0.405033047548338,0.0872716718947475,0.154191461254254,0.228756101913061,0.0181917521543792,0.0236622536179438,NA
0.5,1,0.00121194121194121,0.562043785317807,0.0255238941260263,0.678077035265259,0.107708802156169,0.225972457023219,0.45353913314312,-0.015621324872279,0.0269534400267235,NA
0.5,1,-0.0193833433833434,0.485476914604768,0.02390615545277,0.727815255234645,0.102403999516391,0.426946916804931,0.687051309108482,0.0267601871138896,0.0227861196993758,NA
0.5,1,-0.0706480066480066,0.500778043751123,0.0282099168129745,0.474652098922085,0.072126618828056,4.17547410960247,1476.49903775472,-0.0702746914165775,0.0269929018881697,NA
0.5,1,-0.0893293013293013,0.533883130901909,0.0268202162838881,0.517818277702707,0.0584901253914929,0.475312733691541,0.367807421807839,-0.0658677886064355,0.0227300477493052,NA
0.5,1,0.00770908370908371,0.497323703033361,0.0232017858711774,0.475055975790803,0.055183281555383,-0.793250501496778,18.0518950445427,-0.0180651729774629,0.0257495384718043,NA
0.5,1,0.00714491514491515,0.496867613904198,0.0222689304795798,0.413105970819924,0.0723543988294102,0.0122280005895301,0.132231063719582,0.00215819952465238,0.0233318559582418,NA
0.5,1,-0.0363288723288723,0.512731336267581,0.0247946186418448,0.475549842084278,0.0679806637019051,-0.50011488596096,0.89054726639299,-0.0384166521861222,0.0248945554117769,NA
0.5,1,-0.0714331794331794,0.521276534964992,0.0259121394253692,0.399430837630792,0.0547282204418689,0.189738143802048,1.36363607630536,-0.00595438122181814,0.0258876000260882,NA
0.5,1,-0.000849072849072851,0.46188336034225,0.0230458889607185,0.369605195501288,0.0676618595039836,0.255102849441791,7.84969973492656,0.00208620488157232,0.0235274776982432,NA
0.5,1,-0.0378682218682219,0.520198529675366,0.0255992062357346,0.445480657563023,0.0824697804535349,-0.137004395806913,0.160855713454052,0.0255302896601252,0.0254730542258319,NA
0.5,1,0.00852246852246852,0.533225189926842,0.025092618557458,0.542888970098282,0.0792288550412115,-0.371330675472711,0.689345653656926,-0.0298599409788828,0.0268773102583421,NA
0.5,1,0.00693396693396694,0.492693676163976,0.024750253917908,0.44300044940495,0.0590647595035616,-0.0377586444848017,0.206600730257847,-0.00465329239154149,0.0255569760144974,NA
0.5,1,-0.0619128859128859,0.524375099866929,0.025461438735068,0.549009060605501,0.0657392618860498,0.0884025762046482,0.875208341418358,-0.00283873944055263,0.024293782429739,NA
0.5,1,-0.0173172293172293,0.504652309385496,0.0250664496168185,0.465344766286293,0.0628068724350743,0.0746499327625455,4.53606115584602,0.00126872935109936,0.0234143891504236,NA
0.5,1,-0.0331971211971212,0.535535959241205,0.0285568610109833,0.570410049172174,0.105554242460673,0.116783421575323,0.154827236935057,-0.0197600291743881,0.0236248406201662,NA
0.5,1,-0.0278477798477798,0.494105832820732,0.0240886116533225,0.568288335560781,0.077397154926781,-3.83436550594017,208.589918800103,0.0240456628274511,0.0256359485643016,NA
0.5,1,-0.023037935037935,0.514402080576464,0.0261222884638718,0.472770593940624,0.0612237659741392,-1.53399173002741,17.4137599902382,-0.0453810968708311,0.0236368373260716,NA
0.5,1,0.0382404382404382,0.495013897477606,0.0247730536103608,0.513938537921691,0.0981938380109619,0.17367332589815,0.227042644804982,0.0206639326061734,0.0227901592537555,NA
0.5,1,0.0201667641667642,0.464620354358577,0.0237284174745184,0.520534833106905,0.0918234482758733,0.0451557869566925,1.09352655415126,0.0011029197684056,0.0241947430491506,NA
0.5,1,0.0585843705843706,0.502052530348585,0.0216636724632824,0.368375966623779,0.0517432457919153,0.451095299926012,0.687866247779621,0.0325560062496065,0.0232166632919835,NA
0.5,1,-0.016957504957505,0.546816140334729,0.0254195025068547,0.589366283222599,0.0781073813528985,0.113411812500762,0.868360584285699,-0.00337295642990973,0.0266718996275068,NA
0.5,1,0.00729300729300729,0.51630426705311,0.0259075881415521,0.482871751038621,0.0798052465366377,-0.22616430072518,0.197991606284597,-0.0387636255564925,0.0248919754468615,NA
0.5,1,-0.0214314814314814,0.49666403480603,0.026236034922455,0.623200462210455,0.0958740199305806,0.30750679519762,0.340157980562986,-0.0328177369256505,0.0236688467171182,NA
0.5,1,0.074017046017046,0.489032752256464,0.0239613470820255,0.507972268301182,0.0588552600833168,0.423374608048976,0.478941379492582,0.0421725294848155,0.0254067531147079,NA
0.5,1,-0.00283661083661084,0.478863593551996,0.0244388801843184,0.364251987440645,0.0547569323685499,-0.0735301826146179,0.157303398371974,-0.0121624041444955,0.0230457989941334,NA
